ARO Accession,CVTERM ID,Model Sequence ID,Model ID,Model Name,ARO Name,Protein Accession,DNA Accession,AMR Gene Family,Drug Class,Resistance Mechanism,CARD Short Name,ARO Category,drug_class_list,ARO Accession_encoded,Model Name_encoded,ARO Name_encoded,CARD Short Name_encoded,AMR Gene Family_encoded,Drug Class_encoded,Resistance Mechanism_encoded,ARO Category_encoded,drug_class_list_encoded
ARO:3004851,42987,8361,3649,Neisseria gonorrhoeae mtrR with mutation conferring resistance,Neisseria gonorrhoeae mtrR with mutation conferring resistance,ACF30254.1,CP001050.1,resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic,antibiotic efflux,Ngon_mtrR_AZM,,macrolide antibiotic,2995,2775,2773,2774,503,128,0,-1,18
ARO:3003929,40639,5461,2405,Neisseria gonorrhoeae parC conferring resistance to fluoroquinolones,Neisseria gonorrhoeae parC conferring resistance to fluoroquinolones,AAW89918.1,AE004969.1,fluoroquinolone resistant parC,fluoroquinolone antibiotic,antibiotic target alteration,Ngon_parC_FLO,,fluoroquinolone antibiotic,2555,2776,2774,2775,430,88,7,-1,12
ARO:3004833,42963,5846,3629,Neisseria gonorrhoeae PBP1 conferring resistance to beta-lactam antibiotics,Neisseria gonorrhoeae PBP1 conferring resistance to beta-lactam antibiotics,AAB52541.1,U80933.1,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,carbapenem;cephalosporin;monobactam;penicillin beta-lactam,antibiotic target alteration,Ngon_PBP1_BLA,,carbapenem,2979,2769,2767,2768,277,48,7,-1,5
ARO:3004833,42963,5846,3629,Neisseria gonorrhoeae PBP1 conferring resistance to beta-lactam antibiotics,Neisseria gonorrhoeae PBP1 conferring resistance to beta-lactam antibiotics,AAB52541.1,U80933.1,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,carbapenem;cephalosporin;monobactam;penicillin beta-lactam,antibiotic target alteration,Ngon_PBP1_BLA,,cephalosporin,2979,2769,2767,2768,277,48,7,-1,6
ARO:3004833,42963,5846,3629,Neisseria gonorrhoeae PBP1 conferring resistance to beta-lactam antibiotics,Neisseria gonorrhoeae PBP1 conferring resistance to beta-lactam antibiotics,AAB52541.1,U80933.1,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,carbapenem;cephalosporin;monobactam;penicillin beta-lactam,antibiotic target alteration,Ngon_PBP1_BLA,,monobactam,2979,2769,2767,2768,277,48,7,-1,20
ARO:3004833,42963,5846,3629,Neisseria gonorrhoeae PBP1 conferring resistance to beta-lactam antibiotics,Neisseria gonorrhoeae PBP1 conferring resistance to beta-lactam antibiotics,AAB52541.1,U80933.1,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,carbapenem;cephalosporin;monobactam;penicillin beta-lactam,antibiotic target alteration,Ngon_PBP1_BLA,,penicillin beta-lactam,2979,2769,2767,2768,277,48,7,-1,29
ARO:3004832,42962,8380,3628,Neisseria gonorrhoeae PBP2 conferring resistance to beta-lactam antibiotics,Neisseria gonorrhoeae PBP2 conferring resistance to beta-lactam antibiotics,AAA25463.1,M32091.1,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,carbapenem;cephalosporin;monobactam;penicillin beta-lactam,antibiotic target alteration,Ngon_PBP2_BLA,,carbapenem,2978,2770,2768,2769,277,48,7,-1,5
ARO:3004832,42962,8380,3628,Neisseria gonorrhoeae PBP2 conferring resistance to beta-lactam antibiotics,Neisseria gonorrhoeae PBP2 conferring resistance to beta-lactam antibiotics,AAA25463.1,M32091.1,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,carbapenem;cephalosporin;monobactam;penicillin beta-lactam,antibiotic target alteration,Ngon_PBP2_BLA,,cephalosporin,2978,2770,2768,2769,277,48,7,-1,6
ARO:3004832,42962,8380,3628,Neisseria gonorrhoeae PBP2 conferring resistance to beta-lactam antibiotics,Neisseria gonorrhoeae PBP2 conferring resistance to beta-lactam antibiotics,AAA25463.1,M32091.1,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,carbapenem;cephalosporin;monobactam;penicillin beta-lactam,antibiotic target alteration,Ngon_PBP2_BLA,,monobactam,2978,2770,2768,2769,277,48,7,-1,20
ARO:3004832,42962,8380,3628,Neisseria gonorrhoeae PBP2 conferring resistance to beta-lactam antibiotics,Neisseria gonorrhoeae PBP2 conferring resistance to beta-lactam antibiotics,AAA25463.1,M32091.1,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,carbapenem;cephalosporin;monobactam;penicillin beta-lactam,antibiotic target alteration,Ngon_PBP2_BLA,,penicillin beta-lactam,2978,2770,2768,2769,277,48,7,-1,29
ARO:3004835,42965,5848,3631,Neisseria gonorrhoeae pilQ gene conferring resistance to beta-lactam,Neisseria gonorrhoeae pilQ gene conferring resistance to beta-lactam,VEG60537.1,LR134358.1,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,carbapenem;cephalosporin;monobactam;penicillin beta-lactam,antibiotic target alteration,Ngon_pilQ_BLA,,carbapenem,2980,2777,2775,2776,277,48,7,-1,5
ARO:3004835,42965,5848,3631,Neisseria gonorrhoeae pilQ gene conferring resistance to beta-lactam,Neisseria gonorrhoeae pilQ gene conferring resistance to beta-lactam,VEG60537.1,LR134358.1,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,carbapenem;cephalosporin;monobactam;penicillin beta-lactam,antibiotic target alteration,Ngon_pilQ_BLA,,cephalosporin,2980,2777,2775,2776,277,48,7,-1,6
ARO:3004835,42965,5848,3631,Neisseria gonorrhoeae pilQ gene conferring resistance to beta-lactam,Neisseria gonorrhoeae pilQ gene conferring resistance to beta-lactam,VEG60537.1,LR134358.1,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,carbapenem;cephalosporin;monobactam;penicillin beta-lactam,antibiotic target alteration,Ngon_pilQ_BLA,,monobactam,2980,2777,2775,2776,277,48,7,-1,20
ARO:3004835,42965,5848,3631,Neisseria gonorrhoeae pilQ gene conferring resistance to beta-lactam,Neisseria gonorrhoeae pilQ gene conferring resistance to beta-lactam,VEG60537.1,LR134358.1,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,carbapenem;cephalosporin;monobactam;penicillin beta-lactam,antibiotic target alteration,Ngon_pilQ_BLA,,penicillin beta-lactam,2980,2777,2775,2776,277,48,7,-1,29
ARO:3000464,36603,54,1395,Neisseria gonorrhoeae porin PIB (por),Neisseria gonorrhoeae porin PIB (por),AAB57788.1,U75641.1,General Bacterial Porin with reduced permeability to beta-lactams,carbapenem;cephalosporin;monobactam;penicillin beta-lactam;tetracycline antibiotic,reduced permeability to antibiotic,Ngon_porin,,carbapenem,79,2778,2776,2777,160,50,11,-1,5
ARO:3000464,36603,54,1395,Neisseria gonorrhoeae porin PIB (por),Neisseria gonorrhoeae porin PIB (por),AAB57788.1,U75641.1,General Bacterial Porin with reduced permeability to beta-lactams,carbapenem;cephalosporin;monobactam;penicillin beta-lactam;tetracycline antibiotic,reduced permeability to antibiotic,Ngon_porin,,cephalosporin,79,2778,2776,2777,160,50,11,-1,6
ARO:3000464,36603,54,1395,Neisseria gonorrhoeae porin PIB (por),Neisseria gonorrhoeae porin PIB (por),AAB57788.1,U75641.1,General Bacterial Porin with reduced permeability to beta-lactams,carbapenem;cephalosporin;monobactam;penicillin beta-lactam;tetracycline antibiotic,reduced permeability to antibiotic,Ngon_porin,,monobactam,79,2778,2776,2777,160,50,11,-1,20
ARO:3000464,36603,54,1395,Neisseria gonorrhoeae porin PIB (por),Neisseria gonorrhoeae porin PIB (por),AAB57788.1,U75641.1,General Bacterial Porin with reduced permeability to beta-lactams,carbapenem;cephalosporin;monobactam;penicillin beta-lactam;tetracycline antibiotic,reduced permeability to antibiotic,Ngon_porin,,penicillin beta-lactam,79,2778,2776,2777,160,50,11,-1,29
ARO:3000464,36603,54,1395,Neisseria gonorrhoeae porin PIB (por),Neisseria gonorrhoeae porin PIB (por),AAB57788.1,U75641.1,General Bacterial Porin with reduced permeability to beta-lactams,carbapenem;cephalosporin;monobactam;penicillin beta-lactam;tetracycline antibiotic,reduced permeability to antibiotic,Ngon_porin,,tetracycline antibiotic,79,2778,2776,2777,160,50,11,-1,44
ARO:3004956,43142,8334,5763,Neisseria gonorrhoeae rpld,Neisseria gonorrhoeae rpld,WP_003690088.1,AE004969.1,50S rRNA with mutation conferring resistance to macrolide antibiotics,glycopeptide antibiotic;macrolide antibiotic,antibiotic target alteration,Ngon_rpld,,glycopeptide antibiotic,3037,2779,2777,2778,14,105,7,-1,14
ARO:3004956,43142,8334,5763,Neisseria gonorrhoeae rpld,Neisseria gonorrhoeae rpld,WP_003690088.1,AE004969.1,50S rRNA with mutation conferring resistance to macrolide antibiotics,glycopeptide antibiotic;macrolide antibiotic,antibiotic target alteration,Ngon_rpld,,macrolide antibiotic,3037,2779,2777,2778,14,105,7,-1,18
ARO:3003497,40099,4137,2152,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,nan,NC_003112.1,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,aminoglycoside antibiotic;glycopeptide antibiotic;glycylcycline;nucleoside antibiotic;peptide antibiotic;tetracycline antibiotic,antibiotic target alteration,Nmen_16S_SPT,,aminoglycoside antibiotic,2285,2780,2778,2781,4,30,7,-1,1
ARO:3003497,40099,4137,2152,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,nan,NC_003112.1,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,aminoglycoside antibiotic;glycopeptide antibiotic;glycylcycline;nucleoside antibiotic;peptide antibiotic;tetracycline antibiotic,antibiotic target alteration,Nmen_16S_SPT,,glycopeptide antibiotic,2285,2780,2778,2781,4,30,7,-1,14
ARO:3003497,40099,4137,2152,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,nan,NC_003112.1,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,aminoglycoside antibiotic;glycopeptide antibiotic;glycylcycline;nucleoside antibiotic;peptide antibiotic;tetracycline antibiotic,antibiotic target alteration,Nmen_16S_SPT,,glycylcycline,2285,2780,2778,2781,4,30,7,-1,15
ARO:3003497,40099,4137,2152,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,nan,NC_003112.1,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,aminoglycoside antibiotic;glycopeptide antibiotic;glycylcycline;nucleoside antibiotic;peptide antibiotic;tetracycline antibiotic,antibiotic target alteration,Nmen_16S_SPT,,nucleoside antibiotic,2285,2780,2778,2781,4,30,7,-1,24
ARO:3003497,40099,4137,2152,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,nan,NC_003112.1,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,aminoglycoside antibiotic;glycopeptide antibiotic;glycylcycline;nucleoside antibiotic;peptide antibiotic;tetracycline antibiotic,antibiotic target alteration,Nmen_16S_SPT,,peptide antibiotic,2285,2780,2778,2781,4,30,7,-1,30
ARO:3003497,40099,4137,2152,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,nan,NC_003112.1,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,aminoglycoside antibiotic;glycopeptide antibiotic;glycylcycline;nucleoside antibiotic;peptide antibiotic;tetracycline antibiotic,antibiotic target alteration,Nmen_16S_SPT,,tetracycline antibiotic,2285,2780,2778,2781,4,30,7,-1,44
ARO:3003937,40660,5467,2409,Neisseria meningititis PBP2 conferring resistance to beta-lactam,Neisseria meningititis PBP2 conferring resistance to beta-lactam,AAF40852.1,AE002098.2,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,carbapenem;cephalosporin;monobactam;penicillin beta-lactam,antibiotic target alteration,Nmen_PBP2_BLA,,carbapenem,2558,2781,2779,2782,277,48,7,-1,5
ARO:3003937,40660,5467,2409,Neisseria meningititis PBP2 conferring resistance to beta-lactam,Neisseria meningititis PBP2 conferring resistance to beta-lactam,AAF40852.1,AE002098.2,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,carbapenem;cephalosporin;monobactam;penicillin beta-lactam,antibiotic target alteration,Nmen_PBP2_BLA,,cephalosporin,2558,2781,2779,2782,277,48,7,-1,6
ARO:3003937,40660,5467,2409,Neisseria meningititis PBP2 conferring resistance to beta-lactam,Neisseria meningititis PBP2 conferring resistance to beta-lactam,AAF40852.1,AE002098.2,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,carbapenem;cephalosporin;monobactam;penicillin beta-lactam,antibiotic target alteration,Nmen_PBP2_BLA,,monobactam,2558,2781,2779,2782,277,48,7,-1,20
ARO:3003937,40660,5467,2409,Neisseria meningititis PBP2 conferring resistance to beta-lactam,Neisseria meningititis PBP2 conferring resistance to beta-lactam,AAF40852.1,AE002098.2,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,carbapenem;cephalosporin;monobactam;penicillin beta-lactam,antibiotic target alteration,Nmen_PBP2_BLA,,penicillin beta-lactam,2558,2781,2779,2782,277,48,7,-1,29
ARO:3007104,45672,8452,5777,nimA,nimA,CAA50581.1,X71444.1,nitroimidazole reductase,nitroimidazole antibiotic,antibiotic inactivation,nimA,,nitroimidazole antibiotic,4971,6167,6164,6165,483,136,5,-1,23
ARO:3004655,42693,8463,5787,nimB,nimB,CAA50578.1,X71443.1,nitroimidazole reductase,nitroimidazole antibiotic,antibiotic inactivation,nimB,,nitroimidazole antibiotic,2866,6168,6165,6166,483,136,5,-1,23
ARO:3007105,45673,8453,5778,nimC,nimC,CAA54269.1,X76948.1,nitroimidazole reductase,nitroimidazole antibiotic,antibiotic inactivation,nimC,,nitroimidazole antibiotic,4972,6169,6166,6167,483,136,5,-1,23
ARO:3007106,45674,8454,5779,nimD,nimD,CAA54273.1,X76949.1,nitroimidazole reductase,nitroimidazole antibiotic,antibiotic inactivation,nimD,,nitroimidazole antibiotic,4973,6170,6167,6168,483,136,5,-1,23
ARO:3007107,45675,8455,5780,nimE,nimE,QCQ47774.1,CP036548.1,nitroimidazole reductase,nitroimidazole antibiotic,antibiotic inactivation,nimE,,nitroimidazole antibiotic,4974,6171,6168,6169,483,136,5,-1,23
ARO:3007108,45676,8471,5781,nimF,nimF,CAD56147.1,AJ515145.1,nitroimidazole reductase,nitroimidazole antibiotic,antibiotic inactivation,nimF,,nitroimidazole antibiotic,4975,6172,6169,6170,483,136,5,-1,23
ARO:3007109,45677,8457,5782,nimG,nimG,OUQ50894.1,NFLR01000029.1,nitroimidazole reductase,nitroimidazole antibiotic,antibiotic inactivation,nimG,,nitroimidazole antibiotic,4976,6173,6170,6171,483,136,5,-1,23
ARO:3007110,45679,8478,5783,nimH,nimH,ACR56004.1,FJ969397.1,nitroimidazole reductase,nitroimidazole antibiotic,antibiotic inactivation,nimH,,nitroimidazole antibiotic,4977,6174,6171,6172,483,136,5,-1,23
ARO:3007111,45680,8459,5784,nimI,nimI,ERK40265.1,AWEY01000007.1,nitroimidazole reductase,nitroimidazole antibiotic,antibiotic inactivation,nimI,,nitroimidazole antibiotic,4978,6175,6172,6173,483,136,5,-1,23
ARO:3007112,45682,8473,5785,nimJ,nimJ,AIM40056.1,KJ816753.1,nitroimidazole reductase,nitroimidazole antibiotic,antibiotic inactivation,nimJ,,nitroimidazole antibiotic,4979,6176,6173,6174,483,136,5,-1,23
ARO:3007113,45683,8461,5786,nimK,nimK,AXA20009.1,MG827401.1,nitroimidazole reductase,nitroimidazole antibiotic,antibiotic inactivation,nimK,,nitroimidazole antibiotic,4980,6177,6174,6175,483,136,5,-1,23
ARO:3003589,40199,3362,2138,NmcA,NmcA,CAA79967.1,Z21956.1,IMI beta-lactamase,carbapenem;cephalosporin;penicillin beta-lactam,antibiotic inactivation,NmcA,,carbapenem,2332,2782,2780,2779,167,51,5,-1,5
ARO:3003589,40199,3362,2138,NmcA,NmcA,CAA79967.1,Z21956.1,IMI beta-lactamase,carbapenem;cephalosporin;penicillin beta-lactam,antibiotic inactivation,NmcA,,cephalosporin,2332,2782,2780,2779,167,51,5,-1,6
ARO:3003589,40199,3362,2138,NmcA,NmcA,CAA79967.1,Z21956.1,IMI beta-lactamase,carbapenem;cephalosporin;penicillin beta-lactam,antibiotic inactivation,NmcA,,penicillin beta-lactam,2332,2782,2780,2779,167,51,5,-1,29
ARO:3003665,40275,4662,2072,NmcR,NmcR,CAA79966.1,Z21956.1,IMI beta-lactamase,carbapenem;cephalosporin;penicillin beta-lactam,antibiotic inactivation,NmcR,,carbapenem,2395,2783,2781,2780,167,51,5,-1,5
ARO:3003665,40275,4662,2072,NmcR,NmcR,CAA79966.1,Z21956.1,IMI beta-lactamase,carbapenem;cephalosporin;penicillin beta-lactam,antibiotic inactivation,NmcR,,cephalosporin,2395,2783,2781,2780,167,51,5,-1,6
ARO:3003665,40275,4662,2072,NmcR,NmcR,CAA79966.1,Z21956.1,IMI beta-lactamase,carbapenem;cephalosporin;penicillin beta-lactam,antibiotic inactivation,NmcR,,penicillin beta-lactam,2395,2783,2781,2780,167,51,5,-1,29
ARO:3007210,45954,8513,5821,Nocardia farcinica rox,Nocardia farcinica rox,BAD58386.1,AP006618.1,rifampin monooxygenase,rifamycin antibiotic,antibiotic inactivation,Nfar_rox,,rifamycin antibiotic,5011,2784,2782,2765,508,152,5,-1,36
ARO:3000391,36530,268,1554,norA,norA,AAS68233.1,AY566250.1,major facilitator superfamily (MFS) antibiotic efflux pump,disinfecting agents and antiseptics;fluoroquinolone antibiotic,antibiotic efflux,norA,,disinfecting agents and antiseptics,67,6178,6175,6176,474,75,0,-1,10
ARO:3000391,36530,268,1554,norA,norA,AAS68233.1,AY566250.1,major facilitator superfamily (MFS) antibiotic efflux pump,disinfecting agents and antiseptics;fluoroquinolone antibiotic,antibiotic efflux,norA,,fluoroquinolone antibiotic,67,6178,6175,6176,474,75,0,-1,12
ARO:3000421,36560,4734,1167,norB,norB,CCQ22388.1,HE999704.1,major facilitator superfamily (MFS) antibiotic efflux pump,fluoroquinolone antibiotic,antibiotic efflux,norB,,fluoroquinolone antibiotic,72,6179,6176,6177,474,88,0,-1,12
ARO:3007010,45478,8122,5726,norC,norC,AGP27106.1,CP005288.1,major facilitator superfamily (MFS) antibiotic efflux pump,disinfecting agents and antiseptics;fluoroquinolone antibiotic,antibiotic efflux,norC,,disinfecting agents and antiseptics,4927,6180,6177,6178,474,75,0,-1,10
ARO:3007010,45478,8122,5726,norC,norC,AGP27106.1,CP005288.1,major facilitator superfamily (MFS) antibiotic efflux pump,disinfecting agents and antiseptics;fluoroquinolone antibiotic,antibiotic efflux,norC,,fluoroquinolone antibiotic,4927,6180,6177,6178,474,75,0,-1,12
ARO:3002522,38922,8215,1210,novA,novA,AAF67494.2,AF170880.4,ATP-binding cassette (ABC) antibiotic efflux pump,aminocoumarin antibiotic,antibiotic efflux,novA,,aminocoumarin antibiotic,1617,6181,6178,6179,51,0,0,-1,0
ARO:3002665,39065,8165,218,npmA,npmA,BAF80809.1,AB261016.2,16S rRNA methyltransferase (A1408),aminoglycoside antibiotic,antibiotic target alteration,npmA,,aminoglycoside antibiotic,1750,6182,6179,6180,0,13,7,-1,1
ARO:3004239,41403,4191,2840,NPS-1,NPS-1,AAK14791.1,AY027589.1,NPS beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,NPS-1,,cephalosporin,2694,2765,2763,2763,205,67,5,-1,6
ARO:3004239,41403,4191,2840,NPS-1,NPS-1,AAK14791.1,AY027589.1,NPS beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,NPS-1,,penicillin beta-lactam,2694,2765,2763,2763,205,67,5,-1,29
ARO:3007848,46638,8891,6068,NWM-1,NWM-1,QXM27671.1,MZ497415.1,NWM beta-lactamase,carbapenem,antibiotic inactivation,NWM-1,,carbapenem,5217,2766,2764,2764,206,41,5,-1,5
ARO:3002514,38914,1426,184,OCH-1,OCH-1,CAC04522.1,AJ401618.1,OCH beta-lactamase,cephalosporin;monobactam;penicillin beta-lactam,antibiotic inactivation,OCH-1,,cephalosporin,1609,2785,2783,2783,207,66,5,-1,6
ARO:3002514,38914,1426,184,OCH-1,OCH-1,CAC04522.1,AJ401618.1,OCH beta-lactamase,cephalosporin;monobactam;penicillin beta-lactam,antibiotic inactivation,OCH-1,,monobactam,1609,2785,2783,2783,207,66,5,-1,20
ARO:3002514,38914,1426,184,OCH-1,OCH-1,CAC04522.1,AJ401618.1,OCH beta-lactamase,cephalosporin;monobactam;penicillin beta-lactam,antibiotic inactivation,OCH-1,,penicillin beta-lactam,1609,2785,2783,2783,207,66,5,-1,29
ARO:3002515,38915,1504,759,OCH-2,OCH-2,CAC17622.1,AJ295340.1,OCH beta-lactamase,cephalosporin;monobactam;penicillin beta-lactam,antibiotic inactivation,OCH-2,,cephalosporin,1610,2786,2784,2784,207,66,5,-1,6
ARO:3002515,38915,1504,759,OCH-2,OCH-2,CAC17622.1,AJ295340.1,OCH beta-lactamase,cephalosporin;monobactam;penicillin beta-lactam,antibiotic inactivation,OCH-2,,monobactam,1610,2786,2784,2784,207,66,5,-1,20
ARO:3002515,38915,1504,759,OCH-2,OCH-2,CAC17622.1,AJ295340.1,OCH beta-lactamase,cephalosporin;monobactam;penicillin beta-lactam,antibiotic inactivation,OCH-2,,penicillin beta-lactam,1610,2786,2784,2784,207,66,5,-1,29
